Start Time,Period (min),NE Name,Cell,L.RA.TA.UE.Index0 (None),L.RA.GrpA.Att (None),L.RA.GrpA.Resp (None),L.RA.GrpA.ContResolution (None),L.RA.GrpB.Att (None),L.RA.GrpB.Resp (None),L.RA.GrpB.ContResolution (None),L.RRC.ConnReq.Msg (None),L.RRC.ConnReq.Att (None),L.RRC.ConnReq.Att.Emc (None),L.RRC.ConnReq.Att.HighPri (None),L.RRC.ConnReq.Att.Mt (None),L.RRC.ConnReq.Att.MoSig (None),L.RRC.ConnReq.Att.MoData (None),L.RRC.ConnSetup (None),L.RRC.ConnReq.Succ (None),L.RRC.ConnReq.Succ.Emc (None),L.RRC.ConnReq.Succ.HighPri (None),L.RRC.ConnReq.Succ.Mt (None),L.RRC.ConnReq.Succ.MoSig (None),L.RRC.ConnReq.Succ.MoData (None),L.RRC.ConnReq.Att.DelayTol (None),L.RRC.ConnReq.Succ.DelayTol (None),L.RRC.ConnSetup.TimeAvg (ms),L.RRC.ConnReq.Msg.disc.FlowCtrl (None),L.RRC.ConnReq.Msg.disc.Illegal (None),L.RRC.SetupFail.NoReply (None),L.RRC.SetupFail.Rej (None),L.RRC.SetupFail.Rej.FlowCtrl (None),L.RRC.SetupFail.Rej.ForbidAc (None),L.RRC.SetupFail.Rej.MMEOverload (None),L.RRC.SetupFail.Rej.Other (None),L.RRC.SetupFail.ResFail (None),L.RRC.SetupFail.ResFail.CellBarred (None),L.RRC.SetupFail.ResFail.Other (None),L.RRC.SetupFail.ResFail.PUCCH (None),L.RRC.SetupFail.ResFail.SRS (None),L.RRC.SetupFail.ResFail.UserSpec (None),L.RRC.ConnReq.Max (None),L.S1Sig.ConnEst.Att (None),L.S1Sig.ConnEst.Succ (None),L.E-RAB.InitAttEst (None),L.E-RAB.InitSuccEst (None),L.E-RAB.SuccEst (None),L.E-RAB.AttEst (None),L.E-RAB.FailEst.MME (None),L.E-RAB.FailEst.TNL (None),L.E-RAB.FailEst.RNL (None),L.E-RAB.FailEst.X2AP (None),L.E-RAB.FailEst.Other (None),L.E-RAB.AbnormRel (None),L.E-RAB.NormRel (None),L.E-RAB.AbnormRel.Radio (None),L.E-RAB.AbnormRel.TNL (None),L.E-RAB.AbnormRel.Cong (None),L.E-RAB.AbnormRel.HOFailure (None),L.E-RAB.AbnormRel.MME (None),L.RA.TA.UE.Index1 (None),L.RA.TA.UE.Index10 (None),L.RA.TA.UE.Index11 (None),L.RA.TA.UE.Index2 (None),L.RA.TA.UE.Index3 (None),L.RA.TA.UE.Index4 (None),L.RA.TA.UE.Index5 (None),L.RA.TA.UE.Index6 (None),L.RA.TA.UE.Index7 (None),L.RA.TA.UE.Index8 (None),L.RA.TA.UE.Index9 (None),L.ChMeas.CQI.DL.0 (None),L.ChMeas.CQI.DL.1 (None),L.ChMeas.CQI.DL.10 (None),L.ChMeas.CQI.DL.11 (None),L.ChMeas.CQI.DL.12 (None),L.ChMeas.CQI.DL.13 (None),L.ChMeas.CQI.DL.14 (None),L.ChMeas.CQI.DL.15 (None),L.ChMeas.CQI.DL.2 (None),L.ChMeas.CQI.DL.3 (None),L.ChMeas.CQI.DL.4 (None),L.ChMeas.CQI.DL.5 (None),L.ChMeas.CQI.DL.6 (None),L.ChMeas.CQI.DL.7 (None),L.ChMeas.CQI.DL.8 (None),L.ChMeas.CQI.DL.9 (None),L.UL.Interference.Avg (dBm),L.UL.Interference.Max (dBm),L.UL.Interference.Min (dBm),L.Cell.Avail.Dur (s),L.Cell.Unavail.Dur.Sys (s),L.Cell.Unavail.Dur.Manual (s),L.Cell.Unavail.Dur.EnergySaving (s),L.Cell.Unavail.Dur.Sys.S1Fail (s),L.Traffic.User.Avg (None),L.Traffic.User.Max (None)
7/18/2021 15:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",67,72530,72530,19625,8416,8416,1005,18336,17910,0,0,3298,5939,8673,17910,16571,0,0,3239,4943,8389,0,0,1269,0,NIL,1339,0,0,0,0,0,0,0,0,0,0,0,15,16572,16542,18566,10340,12131,20359,8113,0,115,0,0,457,19163,456,0,0,0,1,73,0,0,381,361,799,1577,20333,3479,0,0,67776,67088,743064,654844,561035,415553,298992,308518,89709,233898,402232,698595,848081,889931,886926,819557,-116,-95,-122,3600,0,0,0,0,176.13,226
7/18/2021 16:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",49,65309,65308,18272,9689,9688,3929,17177,17005,0,0,3533,5897,7575,17005,16382,0,0,3512,5400,7470,0,0,985,0,NIL,623,0,0,0,0,0,0,0,0,0,0,0,14,16383,16355,17327,10316,12283,19297,6977,0,37,0,0,334,18107,334,0,0,0,3,54,0,0,404,429,934,1685,20520,3497,0,0,73519,62997,705229,547335,474107,338852,209903,267732,80868,207030,383231,667462,797455,877276,912081,793547,-117,-92,-122,3600,0,0,0,0,164.176,213
7/18/2021 17:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",14,58704,58704,17225,6574,6574,1028,16082,16007,0,0,3795,5555,6657,16007,15688,0,0,3775,5300,6613,0,0,730,0,NIL,319,0,0,0,0,0,0,0,0,0,0,0,16,15688,15648,16302,10625,12687,18367,5667,0,13,0,0,209,19055,209,0,0,0,5,28,0,0,367,437,584,1648,17668,3242,0,0,65542,60223,594763,496485,463871,380149,220674,259797,76103,191987,316678,552053,669476,775799,812953,709891,-118,-93,-122,3600,0,0,0,0,154.666,201
7/18/2021 18:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",12,60332,60332,14888,6313,6313,1676,12909,12887,0,0,3576,4872,4439,12887,12794,0,0,3572,4789,4433,0,0,324,0,NIL,93,0,0,0,0,0,0,0,0,0,0,0,13,12797,12779,12807,10764,12778,14823,2038,0,7,0,0,168,18147,168,0,0,0,7,23,0,0,385,378,636,1166,15797,3334,0,0,37942,38857,507043,487098,442756,299752,178333,208319,45773,130844,224531,396715,532560,612898,624175,571336,-119,-91,-122,3600,0,0,0,0,129.123,168
7/18/2021 19:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",7,40400,40400,12202,4287,4286,878,11094,11071,0,0,3658,4121,3292,11071,11018,0,0,3657,4080,3281,0,0,163,0,NIL,53,0,0,0,0,0,0,0,0,0,0,0,11,11019,11001,11183,10693,12593,13086,487,0,6,0,0,145,16904,145,0,0,0,3,35,0,0,371,260,500,1055,12909,2135,0,0,29358,33054,524295,466492,376729,285345,202232,259375,42280,124011,210795,383283,474384,561747,575851,537677,-119,-95,-122,3600,0,0,0,0,102.552,137
7/18/2021 20:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",5,38842,38839,11424,2467,2467,343,10612,10603,0,0,3720,3805,3078,10603,10571,0,0,3717,3778,3076,0,0,128,0,NIL,32,0,0,0,0,0,0,0,0,0,0,0,11,10572,10558,10978,10783,12502,12701,196,0,3,0,0,149,16451,149,0,0,0,7,24,0,0,278,271,449,832,11405,2181,0,0,29437,34408,495443,472154,411113,291585,214395,186700,50150,141912,242114,375365,443283,497993,506439,485823,-119,-93,-122,3600,0,0,0,0,92.049,131
7/18/2021 21:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",12,26876,26875,9220,1488,1488,179,8731,8721,0,0,3190,2888,2643,8721,8706,0,0,3188,2878,2640,0,0,89,0,NIL,15,0,0,0,0,0,0,0,0,0,0,0,10,8706,8687,9431,9362,10754,10825,69,0,2,0,0,58,13761,58,0,0,0,3,32,0,0,234,221,338,716,8698,1696,0,0,27501,25150,479635,366205,398109,273895,179744,171560,38711,105154,157344,264514,317734,363593,438027,463138,-120,-92,-122,3510,90,0,0,90,70.228,179
7/18/2021 22:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",3,21183,21181,7716,2552,2551,326,7445,7418,0,0,2004,3335,2079,7418,6746,0,0,1990,2705,2051,0,0,436,0,NIL,672,0,0,0,0,0,0,0,0,0,0,0,42,6746,6730,6944,6620,7985,8310,324,0,1,0,0,88,10430,88,0,0,0,0,26,0,0,116,197,419,722,7254,1343,0,0,23346,11652,308685,256102,226978,151072,113388,198240,18620,58686,145928,228136,232787,253036,304108,298302,-120,-97,-122,2785,815,0,0,800,62.62,263
7/18/2021 23:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",2,13567,13566,4636,1007,1007,72,4476,4460,0,0,1245,2020,1195,4457,4201,0,0,1240,1777,1184,0,0,428,0,NIL,256,3,0,0,0,0,3,3,0,0,0,0,27,4199,4055,3824,3692,4494,4627,131,0,2,0,0,30,5532,30,0,0,0,0,13,0,0,64,66,189,398,4272,548,0,0,9499,4992,185884,144616,132840,103194,73405,106624,7202,27803,48707,85851,115819,147723,214148,189359,-120,-100,-122,1970,1630,0,0,1610,45.328,227
7/19/2021 0:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",1,16827,16826,5675,701,701,184,5693,5690,0,0,2001,1631,2058,5690,5685,0,0,1999,1629,2057,0,0,47,0,NIL,5,0,0,0,0,0,0,0,0,0,0,0,12,5685,5673,6563,6549,7291,7308,17,0,0,0,0,21,8524,21,0,0,0,0,17,0,0,56,134,412,530,4985,827,0,0,15433,6245,279159,263873,285472,192653,120325,179543,13511,41006,82971,144310,156121,198157,259802,283549,-121,-98,-123,3600,0,0,0,0,31.31,52
7/19/2021 1:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",2,17139,17139,5267,552,552,226,5396,5395,0,0,2102,1488,1805,5395,5385,0,0,2102,1486,1797,0,0,41,0,NIL,10,0,0,0,0,0,0,0,0,0,0,0,8,5385,5383,6299,6271,6931,6960,29,0,0,0,0,8,8621,8,0,0,0,0,24,0,0,35,116,348,467,5018,755,0,0,14183,4875,221097,204080,218711,181328,120103,223921,7638,25838,64571,141947,146340,196019,309426,278911,-121,-95,-123,3600,0,0,0,0,30.478,50
7/19/2021 2:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",2,12111,12111,4726,564,564,267,4888,4885,0,0,1882,1308,1695,4885,4877,0,0,1882,1305,1690,0,0,44,0,NIL,8,0,0,0,0,0,0,0,0,0,0,0,8,4877,4875,5769,5752,6352,6369,17,0,0,0,0,20,7547,20,0,0,0,0,10,0,0,11,98,321,422,4451,569,0,0,13250,3502,218160,195421,242526,197226,114338,258844,6472,20792,51424,126662,132663,167766,257181,245351,-121,-97,-123,3600,0,0,0,0,25.682,49
7/19/2021 3:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",3,11061,11060,4709,487,487,156,4733,4733,0,0,1864,1355,1514,4733,4726,0,0,1863,1350,1513,0,0,43,0,NIL,7,0,0,0,0,0,0,0,0,0,0,0,7,4727,4726,5425,5410,6071,6087,15,0,1,0,0,6,7392,6,0,0,0,0,6,0,0,29,105,313,497,4265,625,0,0,16033,11611,220080,181098,182548,172294,87695,216386,14539,26350,38186,77074,113717,110119,196545,223778,-121,-94,-123,3600,0,0,0,0,22.409,47
7/19/2021 4:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",3,10416,10416,4844,288,288,109,4846,4845,0,0,1846,1338,1661,4845,4842,0,0,1846,1335,1661,0,0,44,0,NIL,3,0,0,0,0,0,0,0,0,0,0,0,10,4842,4840,5548,5535,6182,6195,12,0,1,0,0,8,7400,8,0,0,0,0,3,0,0,41,89,396,469,4164,674,0,0,8596,7721,208120,197860,185076,150417,90867,242985,8824,44778,53850,79334,92017,120842,207897,236389,-121,-91,-123,3600,0,0,0,0,22.738,43
7/19/2021 5:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",2,15822,15822,5511,713,713,251,5468,5460,0,0,2142,1600,1718,5460,5446,0,0,2140,1594,1712,0,0,62,0,NIL,14,0,0,0,0,0,0,0,0,0,0,0,10,5447,5441,6181,6160,6877,6898,21,0,0,0,0,11,8734,11,0,0,0,0,5,0,0,53,38,394,396,5105,1112,0,0,14280,10306,264291,254310,238207,178900,127808,296420,11463,37780,68705,94586,115269,160340,206449,258820,-121,-102,-123,3600,0,0,0,0,30.923,56
7/19/2021 6:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",6,31504,31504,8373,1096,1096,184,7549,7537,0,0,2565,2736,2236,7537,7515,0,0,2564,2718,2233,0,0,72,0,NIL,22,0,0,0,0,0,0,0,0,0,0,0,12,7516,7507,7422,7364,8509,8568,58,0,1,0,0,44,11866,44,0,0,0,2,6,0,0,118,205,1265,535,7255,1824,0,0,24844,31132,308645,288770,221623,167971,129597,308587,17285,43705,60723,88347,127784,182154,271019,268828,-120,-102,-123,3600,0,0,0,0,43.446,80
7/19/2021 7:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",26,35062,35060,11991,1695,1695,446,11444,11434,0,0,3729,3852,3853,11434,11391,0,0,3729,3812,3850,0,0,120,0,NIL,43,0,0,0,0,0,0,0,0,0,0,0,15,11392,11379,12030,11716,13541,13859,313,0,5,0,0,74,21087,73,0,0,1,2,14,0,0,97,201,564,813,13833,2764,0,0,36931,39452,423309,433299,431754,337812,252760,396128,32968,75712,121464,182911,270590,359382,428833,417243,-120,-96,-122,3600,0,0,0,0,95.417,297
7/19/2021 8:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",15,38345,38346,12711,2155,2155,496,12019,11991,0,0,4027,3520,4444,11991,11938,0,0,4024,3480,4434,0,0,167,0,NIL,53,0,0,0,0,0,0,0,0,0,0,0,14,11939,11920,13928,13302,14868,15496,624,0,4,0,0,100,23674,100,0,0,0,3,16,0,0,100,250,580,957,15122,2873,0,0,31393,36250,529083,574382,596875,439861,286995,435488,31565,81080,157395,259363,346246,472104,646042,576651,-118,-89,-122,3600,0,0,0,0,136.923,257
7/19/2021 9:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",25,36859,36859,12688,2156,2156,367,11864,11836,0,0,3599,3940,4297,11836,11785,0,0,3596,3900,4289,0,0,233,0,NIL,51,0,0,0,0,0,0,0,0,0,0,0,13,11788,11766,12675,11614,13368,14429,1061,0,0,0,0,101,21512,101,0,0,0,0,35,0,0,193,283,561,696,14669,3075,0,0,35753,33367,604189,604221,574321,456188,320810,483685,27827,73481,123063,202752,351350,523662,654400,624517,-118,-89,-122,3600,0,0,0,0,140.318,194
7/19/2021 10:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",29,41542,41542,13604,2056,2056,294,12710,12692,0,0,4156,4135,4401,12692,12638,0,0,4146,4097,4395,0,0,178,0,NIL,54,0,0,0,0,0,0,0,0,0,0,0,11,12641,12620,13985,13256,15118,15849,728,0,3,0,0,84,24590,84,0,0,0,1,30,0,0,211,257,540,776,16146,3271,0,0,33224,37593,587959,627802,642530,496015,287575,481830,33417,87941,152137,246736,378440,552816,570046,543858,-119,-89,-122,3600,0,0,0,0,150.818,198
7/19/2021 11:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",46,46733,46713,13675,2808,2804,476,12825,12802,0,0,4140,4455,4207,12802,12741,0,0,4132,4416,4193,0,0,205,0,NIL,61,0,0,0,0,0,0,0,0,0,0,0,12,12744,12729,13582,12757,14686,15514,825,0,3,0,0,89,24908,88,1,0,0,1,34,0,0,226,339,402,972,17179,2997,0,0,33985,36946,583745,635550,701000,556108,369404,522478,40761,94917,172131,252873,349989,500097,589671,591631,-119,-90,-122,3600,0,0,0,0,161.407,216
7/19/2021 12:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",23,41958,41956,14930,4584,4584,1838,14096,14067,0,0,4348,4820,4899,14067,13929,0,0,4342,4709,4878,0,0,334,0,NIL,138,0,0,0,0,0,0,0,0,0,0,0,52,13930,13901,15218,13269,15254,17204,1945,0,5,0,0,143,26106,143,0,0,0,3,49,0,0,239,310,409,1038,19714,3254,0,0,41629,48082,782427,770450,859392,766252,484799,609475,40839,94153,165447,300897,445498,563088,699642,707552,-119,-93,-122,3600,0,0,0,0,194.194,257
7/19/2021 13:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",25,39986,39986,13944,2727,2727,505,13037,13012,0,0,4260,4432,4320,13012,12924,0,0,4256,4361,4307,0,0,217,0,NIL,88,0,0,0,0,0,0,0,0,0,0,0,13,12925,12906,14024,13207,15151,15968,812,0,5,0,0,88,24993,88,0,0,0,3,36,0,0,217,314,425,977,17063,3195,0,0,34083,38685,603479,659762,696969,591345,393588,553783,46324,106117,164449,247476,350664,485359,646627,634708,-118,-85,-122,3600,0,0,0,0,167.477,241
7/19/2021 14:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",9,37217,37217,13310,3188,3187,848,12252,12227,0,0,4123,3924,4180,12227,12178,0,0,4119,3888,4171,0,0,190,0,NIL,49,0,0,0,0,0,0,0,0,0,0,0,12,12178,12158,13808,13034,14731,15508,770,0,7,0,0,92,23548,89,0,0,3,3,31,0,0,182,355,361,987,15656,3375,0,0,32455,29732,535284,567771,575687,470812,335744,514629,42537,114756,138568,214275,336036,464525,579851,541914,-119,-90,-122,3600,0,0,0,0,140.464,220
7/19/2021 15:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",12,37211,37211,13328,2060,2060,319,12472,12452,0,0,4177,4163,4112,12452,12399,0,0,4171,4123,4105,0,0,167,0,NIL,53,0,0,0,0,0,0,0,0,0,0,0,13,12399,12381,13624,13097,14873,15402,525,0,4,0,0,114,24662,114,0,0,0,2,50,0,0,155,326,422,1041,15497,3776,0,0,29016,29499,565860,595164,600059,451789,306757,358837,28503,81095,134921,233329,357501,479011,568977,587569,-119,-93,-122,3600,0,0,0,0,140.937,180
7/19/2021 16:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",32,52206,52204,14843,3396,3396,545,13795,13737,0,0,4251,4633,4853,13737,13567,0,0,4243,4504,4820,0,0,396,0,NIL,170,0,0,0,0,0,0,0,0,0,0,0,40,13567,13548,14793,12788,14543,16549,1985,3,18,0,0,135,24313,134,0,0,1,2,81,0,0,220,457,452,916,16780,4161,0,0,42663,36345,688373,728691,689941,512920,321059,352452,46538,116745,194960,294769,422379,568830,657250,712356,-118,-85,-122,3600,0,0,0,0,164.626,271
7/19/2021 17:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",14,54378,54375,15145,3832,3832,1006,14210,14138,0,0,4303,4728,5107,14138,13869,0,0,4281,4525,5063,0,0,468,0,NIL,269,0,0,0,0,0,0,0,0,0,0,0,15,13870,13835,15396,12879,14734,17255,2489,0,32,0,0,226,24012,226,0,0,0,1,36,0,0,221,511,447,1032,17375,3770,0,0,41527,41982,663081,693681,719237,551716,354954,446733,45943,125892,173574,246284,350842,492235,663959,694712,-118,-87,-122,3600,0,0,0,0,161.665,260
7/19/2021 18:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",15,50245,50244,14120,2759,2759,400,13232,13208,0,0,4812,4371,4025,13208,13128,0,0,4805,4307,4016,0,0,203,0,NIL,80,0,0,0,0,0,0,0,0,0,0,0,12,13129,13103,14521,13578,15559,16507,944,0,4,0,0,137,24198,137,0,0,0,2,39,0,0,233,380,452,1092,16053,3075,0,0,35395,27681,579064,595714,640312,513875,374209,509280,28628,92496,135542,221682,322369,449333,561033,573824,-119,-89,-122,3600,0,0,0,0,144.616,195
7/19/2021 19:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",2,41500,41500,12077,4542,4542,682,11326,11314,0,0,4167,3858,3289,11314,11261,0,0,4162,3815,3284,0,0,158,0,NIL,53,0,0,0,0,0,0,0,0,0,0,0,12,11261,11241,12446,12176,13903,14176,268,0,5,0,0,140,21625,140,0,0,0,2,36,0,0,442,393,361,1143,13606,2564,0,0,24185,24784,533796,531506,534334,372363,245345,319168,27256,79147,167750,223335,386924,429206,497940,523651,-119,-93,-122,3600,0,0,0,0,114.572,161
7/19/2021 20:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",6,31102,31101,10334,1360,1360,129,9631,9620,0,0,3749,2961,2910,9620,9599,0,0,3749,2946,2904,0,0,105,0,NIL,21,0,0,0,0,0,0,0,0,0,0,0,10,9599,9587,10870,10686,12101,12287,184,0,2,0,0,83,18590,83,0,0,0,1,11,0,0,194,250,244,1103,11332,1898,0,0,19506,17872,506647,583626,628422,431016,261373,317907,18336,48454,151807,192295,324900,300985,442277,510926,-119,-87,-122,3600,0,0,0,0,97.63,141
7/19/2021 21:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",3,38522,38522,10127,2568,2568,733,9404,9390,0,0,3880,2705,2805,9390,9362,0,0,3878,2681,2803,0,0,75,0,NIL,28,0,0,0,0,0,0,0,0,0,0,0,14,9362,9353,11105,11045,12250,12311,58,0,3,0,0,48,17749,48,0,0,0,1,11,0,0,196,370,337,884,11235,1782,0,0,21065,15861,429274,427005,436776,342257,199251,319010,16824,51852,94109,146908,243304,320236,459771,435672,-119,-94,-122,3600,0,0,0,0,83.421,123
7/19/2021 22:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",1,28472,28470,8631,827,827,95,8213,8209,0,0,3237,2467,2505,8209,8186,0,0,3236,2447,2503,0,0,68,0,NIL,23,0,0,0,0,0,0,0,0,0,0,0,9,8186,8179,9392,9355,10342,10380,38,0,0,0,0,36,14468,36,0,0,0,0,18,0,0,182,294,236,879,8458,1463,0,0,23183,12707,341269,356355,373742,219430,139073,297660,17346,45357,76121,123585,182882,240108,329193,355288,-120,-102,-122,3600,0,0,0,0,62.779,105
7/19/2021 23:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",5,19203,19203,6416,540,540,103,6342,6341,0,0,2422,1799,2120,6341,6337,0,0,2422,1796,2119,0,0,49,0,NIL,4,0,0,0,0,0,0,0,0,0,0,0,8,6336,6334,7497,7473,8179,8205,23,0,3,0,0,9,10534,9,0,0,0,0,14,0,0,79,181,208,626,5782,1243,0,0,15721,8652,272405,300558,254232,167059,122077,232521,7580,20823,83282,84665,110511,155003,243290,293040,-120,-105,-122,3600,0,0,0,0,37.119,67
7/20/2021 0:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",1,24398,24398,5970,639,639,41,5901,5894,0,0,2427,1367,2100,5894,5889,0,0,2427,1364,2098,0,0,56,0,NIL,5,0,0,0,0,0,0,0,0,0,0,0,10,5889,5885,7625,7564,8128,8189,61,0,0,0,0,11,9757,11,0,0,0,0,5,0,0,203,89,258,668,4943,952,0,0,15451,8214,246977,278688,229584,169532,100449,260518,14314,29070,90986,81137,99940,123236,216074,252106,-120,-101,-122,3600,0,0,0,0,30.888,50
7/20/2021 1:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",2,24433,24433,5851,748,748,120,5854,5853,0,0,2439,1411,2003,5853,5840,0,0,2439,1401,2000,0,0,56,0,NIL,13,0,0,0,0,0,0,0,0,0,0,0,8,5840,5839,7382,7349,7865,7899,33,0,1,0,0,6,9651,6,0,0,0,0,6,0,0,110,64,218,520,5118,1128,0,0,15253,3717,218360,196851,199364,146855,91501,272847,4845,14599,63125,117224,102794,100344,210542,211542,-121,-96,-123,3600,0,0,0,0,30.899,51
7/20/2021 2:00,60,SR-eNB04,"eNodeB Function Name=4G-eNB04, Local Cell ID=17, Cell Name=4C-eNB04-08-A, eNodeB ID=9299999, Cell FDD TDD indication=CELL_FDD",1,16735,16734,4920,456,456,17,4865,4865,0,0,2064,1225,1576,4865,4859,0,0,2064,1220,1575,0,0,46,0,NIL,6,0,0,0,0,0,0,0,0,0,0,0,7,4859,4854,6221,6210,6610,6621,11,0,0,0,0,1,8220,1,0,0,0,0,0,0,0,136,61,193,297,4220,1043,0,0,17353,5140,223775,214002,190666,145920,100399,282674,8576,42038,93251,99985,85564,105862,198769,201807,-120,-104,-123,3600,0,0,0,0,26.091,53
